,Employee_Id,Department_Id,Yearly_Salary
1371,2648,5,495967
1372,1469,1,993452
1373,5571,1,102911
1374,9725,9,999179
1375,7163,7,579490
1376,6427,7,165425
1377,925,7,580844
1378,2091,2,977474
1379,1935,7,520019
1380,800,1,269122
1381,5616,8,774875
1382,5165,4,60332
1383,750,1,47393
1384,9718,4,58598
1385,1979,9,408785
1386,4883,3,293221
1387,9571,5,744112
1388,6909,7,623818
1389,21,8,701629
1390,1788,3,622993
1391,779,6,642006
1392,1085,4,419945
1393,7314,4,198018
1394,4795,3,815998
1395,8326,6,766973
1396,7549,3,126278
1397,2640,2,663405
1398,6845,4,24196
1399,8809,8,257174
1400,3378,1,969179
1401,7672,9,386105
1402,4359,2,954665
1403,8570,3,234483
1404,2610,1,791367
1405,6117,7,543641
1406,1381,9,584636
1407,9398,3,716875
1408,7190,9,824726
1409,1896,7,412038
1410,1854,2,68816
1411,736,8,821124
1412,5859,7,134470
1413,9438,2,919999
1414,6694,8,286761
1415,709,7,254034
1416,35,8,509405
1417,1909,5,164095
1418,7504,3,101476
1419,1291,9,521893
1420,6061,2,861842
1421,7831,3,154675
1422,6534,8,348740
1423,197,5,937335
1424,2769,5,372045
1425,9620,4,101726
1426,1317,5,984193
1427,2212,2,524940
1428,5534,7,550354
1429,3939,6,718766
1430,9433,9,223584
1431,9417,2,95221
1432,1265,3,974409
1433,5197,8,635950
1434,8620,3,496002
1435,7215,7,448772
1436,5440,2,524723
1437,6227,5,545565
1438,9128,7,534335
1439,8255,2,640745
1440,5782,1,256651
1441,5454,2,826967
1442,2764,9,522097
1443,9763,9,457801
1444,3395,5,600899
1445,2223,1,990124
1446,7260,7,659155
1447,5440,1,336187
1448,9633,6,792755
1449,9924,3,581165
1450,5140,7,424049
1451,275,3,219943
1452,1788,4,856289
1453,2777,2,72067
1454,2857,8,700751
1455,3807,5,535243
1456,2268,3,622280
1457,9309,4,684889
1458,5049,4,500816
1459,947,8,824750
1460,1814,4,788258
1461,5974,3,615575
1462,4672,2,607553
1463,9115,6,194677
1464,3520,1,17697
1465,38,3,230595
1466,6753,2,945087
1467,9579,1,895225
1468,8114,8,488573
1469,1716,6,950355
1470,5127,1,200660
1471,5516,2,917939
1472,7844,4,536097
1473,1437,5,246380
1474,7422,3,15878
1475,9998,3,336147
1476,4409,5,525119
1477,4143,4,471378
1478,9279,7,323320
1479,8105,8,389633
1480,6421,8,189606
1481,9180,4,843155
1482,8751,8,810266
1483,2751,7,319602
1484,4920,9,102450
1485,5584,5,658712
1486,497,1,452719
1487,2802,1,399445
1488,3265,7,273160
1489,5044,4,290677
1490,1963,5,579499
1491,1851,3,653697
1492,8119,8,177971
1493,4337,2,637194
1494,9552,2,604466
1495,1001,9,901017
1496,2095,6,743014
1497,2702,3,145079
1498,6938,8,965429
1499,8058,5,130124
1500,8148,6,385254
1501,7942,2,391840
1502,7209,2,584619
1503,6543,4,633877
1504,4597,7,332992
1505,7223,7,550130
1506,5028,9,75886
1507,7431,9,63470
1508,4494,4,23107
1509,9854,2,993768
1510,2519,4,546390
1511,5391,6,578544
1512,3341,9,17740
1513,5171,8,42831
1514,2296,3,439864
1515,5097,5,489230
1516,8766,4,922890
1517,267,7,378093
1518,9836,5,597966
1519,1106,1,336214
1520,7740,5,728711
1521,636,7,556249
1522,8846,1,693434
1523,8542,8,39388
1524,2110,6,765323
1525,8812,9,724073
1526,3871,2,794301
1527,9236,4,931970
1528,2142,7,375188
1529,718,6,658215
1530,6998,3,951239
1531,2063,6,693087
1532,8031,9,893934
1533,3643,6,425408
1534,6756,2,605924
1535,8461,8,223139
1536,2603,7,790890
1537,9456,1,32790
1538,8111,4,405631
1539,2462,1,936564
1540,6760,7,661005
1541,480,5,528387
1542,370,7,462833
1543,2507,3,482213
1544,3638,5,998006
1545,3410,4,509486
1546,5228,2,86913
1547,1378,3,664239
1548,8425,9,257481
1549,6452,8,229762
1550,6260,6,813833
1551,9406,1,177705
1552,7844,3,47860
1553,5007,2,29870
1554,7654,8,537963
1555,1547,2,698349
1556,9251,6,503201
1557,6209,3,381991
1558,41,9,341621
1559,360,2,535376
1560,1896,1,826025
1561,5006,5,286433
1562,1032,3,428150
1563,335,8,320176
1564,1325,2,901382
1565,8267,1,509510
1566,4096,9,648955
1567,2987,2,404115
1568,5959,9,451200
1569,1896,4,144304
1570,7246,8,905981
1571,8439,4,560072
1572,6397,3,291252
1573,4736,5,972681
1574,8207,9,493168
1575,5304,5,945019
1576,8394,6,831173
1577,8064,4,661206
1578,8680,6,564634
1579,3923,4,699303
1580,5162,8,821860
1581,5887,5,543004
1582,9425,9,746537
1583,3826,3,479875
1584,5813,4,918526
1585,8238,4,569711
1586,820,2,570095
1587,357,6,659111
1588,9456,8,624482
1589,4150,8,593582
1590,4628,6,610922
1591,8721,7,494037
1592,1791,7,624128
1593,5262,9,421654
1594,2459,1,378589
1595,3261,4,441718
1596,9544,1,369321
1597,131,9,927049
1598,4974,9,705034
1599,1689,3,245916
1600,3955,9,292389
1601,8598,8,725029
1602,8932,4,396842
1603,4029,1,413144
1604,2450,6,910137
1605,7343,3,111563
1606,155,2,507968
1607,9365,4,793716
1608,581,3,943700
1609,910,9,868415
1610,3248,3,642358
1611,4566,2,668343
1612,7427,5,709873
1613,1919,6,842460
1614,2039,2,945900
1615,4260,4,359798
1616,6922,9,515992
1617,366,2,922601
1618,4074,2,175258
1619,7871,8,839222
1620,137,9,397640
1621,1381,5,454126
1622,6391,3,822292
1623,3472,2,388693
1624,5718,7,426390
1625,3065,6,851016
1626,7820,7,445845
1627,9520,5,64360
1628,2565,4,500155
1629,1032,4,646626
1630,486,8,287725
1631,1341,4,682273
1632,243,9,227220
1633,169,1,727631
1634,1318,3,695034
1635,9809,3,336358
1636,1455,5,490419
1637,1265,8,748289
1638,3294,6,507692
1639,8779,3,500702
1640,9719,4,562334
1641,1406,4,261161
1642,9944,9,664307
1643,3205,1,749686
1644,9478,3,428615
1645,9521,6,75474
1646,1203,3,508772
1647,311,9,402034
1648,1742,4,800255
1649,3446,2,726806
1650,5172,4,217812
1651,1177,1,92163
1652,532,2,930450
1653,154,8,502304
1654,933,9,155962
1655,3394,4,636838
1656,7896,9,930441
1657,1508,9,769187
1658,7896,1,466876
1659,9704,7,277688
1660,1142,3,786311
1661,3636,4,994407
1662,4341,7,428861
1663,9073,5,975876
1664,3563,6,45714
1665,1608,2,18979
1666,3681,7,582094
1667,2257,1,954258
1668,5879,6,480169
1669,9230,8,885531
1670,6953,7,815151
1671,4622,1,536445
1672,4905,9,816740
1673,486,7,524176
1674,8554,5,505281
1675,3280,2,117777
1676,2834,7,470943
1677,2608,8,641151
1678,6341,2,289109
1679,6309,8,182238
1680,3013,2,514548
1681,7894,6,228646
1682,6448,5,986342
1683,1168,2,538485
1684,1365,1,498467
1685,6051,2,766347
1686,543,6,777273
1687,3537,1,899222
1688,9991,1,226928
1689,4094,7,132389
1690,9333,1,169553
1691,7728,8,222087
1692,1109,6,126295
1693,574,9,128897
1694,2428,8,730162
1695,7693,9,248457
1696,3480,6,882309
1697,3118,2,764966
1698,6333,4,514255
1699,2220,9,989561
1700,9987,1,298281
1701,1634,6,278323
1702,4851,8,672972
1703,2800,8,749106
1704,5151,9,763124
1705,5237,4,129883
1706,6128,6,499571
1707,949,6,804410
1708,7263,8,140210
1709,7800,7,50274
1710,3851,7,369016
1711,493,7,749744
1712,6792,9,560818
1713,7081,7,411260
1714,8236,4,956181
1715,1674,7,623744
1716,8575,5,234730
1717,6810,6,344998
1718,2080,8,558005
1719,8936,4,371368
1720,5958,3,805913
1721,8512,1,309979
1722,3922,7,216106
1723,5382,9,816993
1724,2018,2,520931
1725,4055,6,793829
1726,2914,5,494119
1727,8268,2,941239
1728,3357,7,365060
1729,7504,7,42305
1730,9691,2,582579
1731,8231,9,147871
1732,8441,6,492017
1733,9681,3,163442
1734,3222,5,192415
1735,4078,7,544948
1736,7560,2,283982
1737,1957,4,913998
1738,2808,2,957454
1739,8271,4,156137
1740,5734,4,568660
1741,4139,8,91742
1742,3747,2,268608
1743,5072,1,839562
1744,4321,6,239975
1745,5619,4,166539
1746,9722,6,826506
1747,1885,8,797245
1748,2947,6,899251
1749,7156,4,442338
1750,5645,4,40494
1751,8785,2,489634
1752,1967,8,224278
1753,939,1,813993
1754,9368,5,60658
1755,894,9,978237
1756,2612,1,710876
1757,5997,5,217868
1758,3871,3,438570
1759,9977,4,204617
1760,6154,5,354062
1761,5086,6,696212
1762,126,3,440757
1763,1140,6,314584
1764,3908,1,748740
1765,8813,4,20461
1766,5560,4,845334
1767,9234,9,615231
1768,6416,8,981894
1769,7796,7,544425
1770,4335,2,402114
1771,6575,2,601221
1772,9709,4,68313
1773,3113,9,978806
1774,3815,7,183137
1775,2388,3,201326
1776,3120,8,166770
1777,7183,3,260951
1778,412,1,433276
1779,8526,4,802525
1780,3030,7,495300
1781,2611,4,717520
1782,7862,9,453180
1783,6809,4,424765
1784,4159,7,241446
1785,238,3,306891
1786,3716,4,881910
1787,7345,8,983829
1788,8401,4,575776
1789,679,3,772236
1790,5499,4,620600
1791,9828,3,617557
1792,5265,6,510921
1793,5432,4,881308
1794,3124,7,968009
1795,3234,1,558865
1796,5699,6,991111
1797,7335,2,626014
1798,4267,1,853439
1799,1201,4,132623
1800,6344,8,922229
1801,9304,3,253147
1802,4230,4,155508
1803,4364,4,128048
1804,827,7,991385
1805,6860,2,212893
1806,2260,7,649313
1807,8186,7,151937
1808,7503,4,611080
1809,9598,2,156677
1810,4476,4,76539
1811,4143,8,730317
1812,9004,6,286215
1813,8490,5,779099
1814,3113,8,375339
1815,1929,7,176891
1816,588,4,813490
1817,268,7,432741
1818,325,7,532021
1819,7980,6,915276
1820,5550,5,514976
1821,8041,3,326287
1822,1752,4,130270
1823,2803,9,369493
1824,1581,8,660510
1825,7897,9,107485
1826,2420,1,654615
1827,4892,3,943460
1828,9569,3,207649
1829,8558,5,127486
1830,4964,5,241847
1831,895,9,697529
1832,861,1,93803
1833,9425,6,780788
1834,3468,4,580922
1835,5974,3,950361
1836,7461,2,972181
1837,2983,9,23069
1838,119,5,508566
1839,3940,6,382878
1840,924,3,510762
1841,3875,4,910705
1842,101,1,133961
1843,3805,1,667219
1844,8195,6,705657
1845,743,2,96060
1846,2778,7,553665
1847,7425,8,409000
1848,1889,5,354306
1849,1565,3,508006
1850,9847,8,870054
1851,7396,9,417643
1852,4161,4,146889
1853,8321,2,314137
1854,5781,2,254333
1855,9984,2,868030
1856,6073,1,464539
1857,5150,9,997094
1858,3740,9,441100
1859,5038,6,469541
1860,7795,2,785226
1861,2759,9,58642
1862,1776,4,523571
1863,8878,3,379893
1864,636,6,382472
1865,1681,8,521575
1866,1420,4,840023
1867,4352,2,783482
1868,5544,4,837436
1869,6202,6,688446
1870,3644,9,863839
1871,1616,5,704870
1872,7523,3,379126
1873,1520,6,555300
1874,8696,4,429894
1875,8792,3,573582
1876,4481,7,318698
1877,7665,5,560611
1878,5853,7,864981
1879,4005,9,66637
1880,6698,5,762315
1881,6185,1,363738
1882,3190,8,713317
1883,910,2,922335
1884,9807,5,253130
1885,5418,9,74823
1886,6142,7,71365
1887,2126,3,452291
1888,1711,4,772572
1889,74,9,594069
1890,4805,7,480227
1891,900,7,451272
1892,2333,4,577704
1893,4041,2,376480
1894,3439,1,330036
1895,1947,1,286315
1896,5308,5,446313
1897,3712,3,573680
1898,3650,2,963072
1899,1356,5,606403
1900,9455,5,712587
1901,6528,5,738337
1902,2969,3,198507
1903,6203,8,204460
1904,5991,7,148293
1905,8980,4,379350
1906,796,2,748285
1907,110,2,206453
1908,4998,9,935427
1909,7542,4,132932
1910,5831,1,431772
1911,1978,2,892278
1912,6852,1,800058
1913,4282,8,639863
1914,8672,8,507659
1915,3739,2,809116
1916,335,3,324849
1917,6621,2,323818
1918,3576,2,84201
1919,4387,6,758125
1920,2592,6,902270
1921,3573,8,324131
1922,6777,8,417178
1923,1174,7,241808
1924,9375,2,792598
1925,4781,6,82354
1926,7218,7,49046
1927,7559,9,127762
1928,2576,4,454432
1929,8567,5,735506
1930,8840,3,433930
1931,1722,4,821808
1932,5555,5,114988
1933,7840,6,242330
1934,8312,8,535060
1935,6006,9,339750
1936,7177,9,854665
1937,9420,5,14848
1938,3901,7,26728
1939,5085,4,179543
1940,3159,9,526748
1941,403,4,93186
1942,9595,9,907611
1943,4577,5,787560
1944,6015,6,919324
1945,6563,3,643058
1946,5719,6,181195
1947,2495,8,706372
1948,9853,7,464556
1949,7474,2,989639
1950,7021,5,150756
1951,5173,6,900686
1952,8452,7,363161
1953,8733,4,708363
1954,6549,4,958313
1955,1477,2,50567
1956,4234,8,646031
1957,9451,5,514564
1958,5888,2,313798
1959,6901,7,979007
1960,3799,4,562124
1961,6086,2,407270
1962,547,4,243607
1963,4117,2,306328
1964,8558,3,513523
1965,5605,5,860989
1966,5412,6,146331
1967,3650,3,760104
1968,7639,1,650657
1969,9625,1,123609
1970,8205,7,39160
1971,3884,2,270694
1972,5728,1,142202
1973,4254,1,25477
1974,1914,5,932485
1975,1007,2,672237
1976,2136,2,138070
1977,540,4,662858
1978,5840,8,265117
1979,7528,3,873059
1980,677,1,118844
1981,6858,6,264473
1982,7229,4,446664
1983,7012,2,499687
1984,1814,5,166249
1985,270,8,270031
1986,9009,5,595042
1987,8523,6,794187
1988,2160,3,846213
1989,2223,2,855184
1990,6948,4,422225
1991,3971,1,611736
1992,4203,9,784052
1993,6554,8,169529
1994,7344,7,606913
1995,6458,6,550272
1996,3260,3,203999
1997,4954,3,137655
1998,9719,8,687244
1999,5899,8,236288
2000,8285,9,887726
2001,9447,5,177503
2002,5252,9,150249
2003,1253,4,331501
2004,4623,1,358098
2005,6341,6,481336
2006,7189,2,858399
2007,9261,6,667441
2008,8357,7,639136
2009,7961,4,251334
2010,3348,6,369566
2011,8048,6,629342
2012,51,3,175564
2013,8021,6,490453
2014,7025,7,390784
2015,4355,9,258697
2016,1355,8,528295
2017,8378,1,541949
2018,5452,5,944892
2019,7426,9,905701
2020,5285,3,836667
2021,301,6,674675
2022,6995,1,473669
2023,6723,3,519811
2024,227,4,230887
2025,2170,2,923601
2026,4683,9,675078
2027,5022,7,23958
2028,1042,2,195732
2029,8829,7,352677
2030,5062,1,699083
2031,7683,3,240694
2032,7765,7,596621
2033,3010,2,417820
2034,7334,2,142215
2035,9394,8,798325
2036,7312,5,599166
2037,5350,3,801091
2038,9037,7,138400
2039,2373,3,490302
2040,1932,9,171423
2041,5025,6,776056
2042,7600,4,53017
2043,9716,9,915601
2044,2278,4,596500
2045,5637,3,287201
2046,1323,7,923447
2047,9328,7,41168
2048,552,2,270132
2049,9893,4,141321
2050,1619,5,488777
2051,6380,2,151655
2052,7629,7,657616
2053,4331,5,249716
2054,8994,3,917082
2055,3375,3,143694
2056,9481,6,812923
2057,5838,9,850452
2058,5748,8,622722
2059,8344,9,919000
2060,3838,5,315704
2061,5187,7,705147
2062,2990,4,155704
2063,7861,3,27791
2064,3547,4,506756
2065,4570,3,835146
2066,5013,9,402897
2067,8911,5,722639
2068,3467,2,350738
2069,541,3,203015
2070,7999,5,986014
2071,8806,8,605168
2072,8240,9,419317
2073,1750,4,604225
2074,9840,7,887917
2075,3854,4,599102
2076,7261,1,542783
2077,8931,9,230198
2078,3158,1,267587
2079,7781,6,579241
2080,2961,7,891583
2081,9521,8,909635
2082,6877,2,929635
2083,5506,9,937870
2084,1266,7,951537
2085,7600,5,635847
2086,5513,4,435053
2087,341,9,239616
2088,3479,9,148958
2089,506,7,862725
2090,5641,6,76466
2091,5455,6,94015
2092,3126,7,314365
2093,8082,3,648434
2094,5823,4,50407
2095,4818,2,465944
2096,2595,2,820301
2097,7529,6,760396
2098,9010,1,734958
2099,6947,7,615795
2100,4609,4,395042
2101,7558,6,499146
2102,1702,5,442165
2103,6915,1,910322
2104,6638,2,640463
2105,9795,2,637469
2106,37,4,129267
2107,7211,7,368307
2108,2777,3,581640
2109,8910,9,379471
2110,7671,3,104921
2111,8288,1,969654
2112,2461,3,273671
2113,3639,6,862461
2114,4529,8,470918
2115,2434,8,980862
2116,3069,2,759326
2117,6559,3,376790
2118,507,9,443532
2119,8806,2,21394
2120,8645,6,450021
2121,1608,6,956793
2122,2921,3,888661
2123,5664,6,177968
2124,9192,6,227991
2125,4810,7,79015
2126,5978,3,334319
2127,9863,6,527731
2128,4357,6,232898
2129,3569,4,39102
2130,9293,6,362327
2131,8227,9,627592
2132,3017,9,155894
2133,6571,5,408234
2134,9374,1,975300
2135,5830,4,383092
2136,6679,9,57939
2137,7940,1,982174
2138,1164,4,720042
2139,7150,8,306266
2140,5967,5,279485
2141,6443,2,326973
2142,3140,5,662161
2143,5048,1,14022
2144,4461,9,193401
2145,7145,8,105428
2146,1308,1,356849
2147,3877,1,108438
2148,8444,5,612239
2149,2484,5,217900
2150,7715,3,82997
2151,9408,7,404870
2152,9472,6,907022
2153,3801,1,378269
2154,998,9,255310
2155,8633,5,909698
2156,2957,3,75848
2157,9637,5,378112
2158,9475,4,426366
2159,9169,3,271357
2160,3491,5,758303
2161,1899,6,430444
2162,837,7,227243
2163,4526,8,304827
2164,2060,9,786290
2165,4382,7,304885
2166,3395,6,900200
2167,4641,8,971853
2168,3499,4,46825
2169,421,3,539620
2170,5781,6,588391
2171,9758,7,873322
2172,2524,6,671821
2173,7222,2,840491
2174,5858,1,681215
2175,3613,5,102690
2176,3339,9,939065
2177,7246,3,703612
2178,2979,1,766725
2179,6071,6,734055
2180,7013,2,412958
2181,8894,8,32461
2182,4340,3,660385
2183,580,7,270981
2184,5973,8,331902
2185,5853,1,577592
2186,8780,9,898243
2187,4205,3,947507
2188,4579,2,270920
2189,6983,4,512660
2190,5835,9,568723
2191,6644,9,469028
2192,5418,9,862968
2193,8822,5,123784
2194,258,5,17744
2195,2242,4,586193
2196,804,4,879768
2197,3428,5,795261
2198,1553,2,394099
2199,5487,6,740947
2200,961,2,852036
2201,2499,9,966518
2202,8814,4,198382
2203,8486,8,871682
2204,7850,8,683409
2205,4450,3,123955
2206,4576,7,380726
2207,7245,2,468218
2208,1985,8,388559
2209,6850,8,110763
2210,6439,9,550694
2211,9388,3,237488
2212,2473,1,26132
2213,664,8,22210
2214,6557,4,430875
2215,9216,3,704685
2216,9778,4,867363
2217,146,5,386689
2218,9657,8,627780
2219,6027,2,325388
2220,1261,3,477060
2221,6700,3,655773
2222,1655,2,504285
2223,5409,9,972511
2224,2893,3,690302
2225,7687,7,278355
2226,9306,1,936264
2227,7427,3,682863
2228,7203,4,742367
2229,5699,2,851510
2230,2103,1,615518
2231,1582,4,137607
2232,9254,7,422609
2233,9155,4,866371
2234,2936,3,735393
2235,1163,4,40450
2236,8337,3,539668
2237,602,9,89579
2238,4180,7,922285
2239,5726,2,957737
2240,3323,5,690464
2241,1582,1,206922
2242,6367,2,72712
2243,7430,7,22936
2244,6995,4,468011
2245,5266,4,152981
2246,3666,5,783479
2247,8852,7,56168
2248,4053,8,418296
2249,5179,9,754172
2250,6796,4,462454
2251,9117,2,758875
2252,5389,2,946414
2253,5702,9,367986
2254,164,9,263208
2255,1720,9,233477
2256,7051,1,47001
2257,2831,7,864765
2258,1268,5,119779
2259,1879,5,439975
2260,7499,1,113731
2261,5822,9,101789
2262,1453,9,667997
2263,3076,7,105345
2264,9673,5,815958
2265,5051,3,66388
2266,9270,2,32842
2267,8986,1,648875
2268,4296,6,537630
2269,7960,2,513305
2270,1349,6,647098
2271,7088,1,108418
2272,8311,4,73078
2273,6739,2,576022
2274,1594,7,608281
2275,1409,5,351674
2276,731,9,784850
2277,1233,4,132318
2278,5762,2,670645
2279,1090,8,281567
2280,7589,3,999499
2281,9675,9,253582
2282,6586,9,749199
2283,9504,9,224811
2284,3174,2,195125
2285,927,1,962958
2286,1001,8,650286
2287,2677,8,962504
2288,8167,4,268719
2289,3171,4,196567
2290,5838,1,95590
2291,4667,3,260750
2292,2965,3,636178
2293,7604,3,830417
2294,9005,1,766019
2295,7890,2,618708
2296,2674,3,874380
2297,38,1,462885
2298,6626,9,199410
2299,5672,6,807363
2300,528,9,445310
2301,8941,5,309149
2302,7816,4,480345
2303,1469,1,817290
2304,555,3,627131
2305,6540,9,465183
2306,6425,7,37421
2307,1133,6,474405
2308,4887,8,474612
2309,616,9,443007
2310,8943,5,390039
2311,1506,2,640282
2312,3731,9,359650
2313,3221,3,102782
2314,3688,5,129547
2315,4359,8,813984
2316,1954,2,724818
2317,8902,7,484589
2318,1696,4,776977
2319,3567,8,584146
2320,5173,6,654049
2321,2431,6,658557
2322,8652,6,388273
2323,6876,2,319099
2324,5893,4,106587
2325,8765,1,51854
2326,2512,1,268465
